1557796121883, 17049, 550, 588, 567
1557796121896, 17061, 546, 578, 564
1557796121909, 17075, 551, 575, 571
1557796121921, 17088, 553, 580, 573
1557796121935, 17101, 541, 558, 588
1557796121947, 17114, 523, 557, 599
1557796121960, 17127, 526, 555, 606
1557796121974, 17140, 529, 559, 598
1557796121986, 17153, 540, 570, 589
1557796121999, 17166, 544, 573, 585
1557796122012, 17179, 548, 578, 588
1557796122026, 17192, 547, 580, 590
1557796122038, 17205, 549, 577, 589
1557796122052, 17218, 550, 573, 589
1557796122065, 17231, 548, 566, 591
1557796122078, 17245, 545, 561, 590
1557796122091, 17257, 544, 564, 590
1557796122105, 17270, 544, 576, 591
1557796122117, 17284, 547, 579, 590
1557796122130, 17296, 548, 573, 587
1557796122144, 17309, 544, 563, 590
1557796122156, 17323, 537, 555, 594
1557796122169, 17336, 532, 552, 596
1557796122182, 17348, 533, 555, 598
1557796122195, 17361, 534, 560, 598
1557796122209, 17375, 535, 565, 598
1557796122221, 17388, 533, 566, 601
1557796122234, 17400, 531, 565, 607
1557796122247, 17414, 528, 562, 606
1557796122260, 17427, 526, 556, 605
1557796122272, 17439, 521, 547, 607
1557796122286, 17453, 517, 542, 610
1557796122300, 17466, 516, 533, 609
1557796122312, 17479, 514, 535, 611
1557796122325, 17491, 513, 541, 610
1557796122338, 17505, 496, 583, 648
1557796122352, 17518, 502, 543, 623
1557796122364, 17531, 518, 564, 620
1557796122378, 17544, 531, 555, 603
1557796122391, 17557, 517, 538, 592
1557796122403, 17570, 527, 520, 619
1557796122417, 17583, 504, 521, 612
1557796122429, 17596, 506, 523, 610
1557796122442, 17609, 507, 531, 611
1557796122455, 17623, 503, 538, 616
1557796122469, 17635, 504, 537, 616
1557796122482, 17648, 501, 528, 613
1557796122495, 17661, 497, 520, 614
1557796122508, 17675, 496, 516, 616
1557796122521, 17687, 495, 516, 619
1557796122534, 17700, 495, 511, 619
1557796122546, 17714, 492, 512, 622
1557796122560, 17726, 491, 516, 621
1557796122572, 17739, 494, 513, 618
1557796122586, 17753, 496, 514, 620
1557796122600, 17766, 496, 513, 617
1557796122613, 17778, 497, 508, 619
1557796122626, 17792, 495, 507, 619
1557796122638, 17805, 499, 509, 613
1557796122651, 17817, 505, 509, 608
1557796122664, 17830, 503, 502, 608
1557796122678, 17844, 495, 483, 616
1557796122691, 17857, 503, 487, 612
1557796122703, 17869, 507, 493, 606
1557796122716, 17883, 507, 495, 613
1557796122730, 17896, 506, 485, 614
1557796122742, 17909, 510, 483, 614
1557796122755, 17922, 509, 485, 611
1557796122769, 17935, 522, 491, 612
1557796122782, 17948, 520, 490, 617
1557796122794, 17960, 515, 486, 620
1557796122808, 17974, 511, 482, 612
1557796122821, 17987, 506, 482, 614
1557796122834, 18000, 505, 478, 613
1557796122847, 18013, 509, 473, 609
1557796122860, 18026, 510, 473, 614
1557796122873, 18039, 509, 476, 618
1557796122886, 18053, 511, 477, 617
1557796122899, 18065, 512, 479, 614
1557796122912, 18078, 512, 487, 612
1557796122926, 18092, 511, 488, 612
1557796122938, 18104, 510, 483, 609
1557796122951, 18117, 508, 475, 608
1557796122963, 18130, 508, 472, 608
1557796122977, 18144, 511, 470, 610
1557796122990, 18156, 521, 457, 629
1557796123003, 18169, 507, 459, 626
1557796123016, 18183, 506, 465, 624
1557796123029, 18196, 495, 463, 616
1557796123042, 18208, 508, 466, 616
1557796123054, 18222, 488, 469, 607
1557796123068, 18235, 512, 493, 620
1557796123082, 18247, 497, 475, 615
1557796123094, 18260, 481, 466, 614
1557796123107, 18274, 489, 464, 619
1557796123121, 18287, 492, 461, 612
1557796123134, 18299, 509, 470, 613
1557796123146, 18313, 510, 480, 608
1557796123160, 18326, 516, 482, 602
1557796123172, 18338, 529, 477, 618
1557796123185, 18352, 523, 468, 617
1557796123198, 18365, 515, 474, 624
1557796123212, 18378, 514, 475, 619
1557796123227, 18391, 509, 478, 615
1557796123237, 18404, 510, 495, 609
1557796123250, 18417, 515, 495, 610
1557796123264, 18430, 516, 491, 607
1557796123276, 18443, 521, 490, 606
1557796123289, 18456, 529, 490, 607
1557796123302, 18469, 533, 485, 607
1557796123316, 18482, 540, 487, 614
1557796123329, 18495, 528, 473, 609
1557796123342, 18508, 534, 472, 611
1557796123355, 18522, 543, 472, 613
1557796123368, 18534, 545, 468, 614
1557796123381, 18547, 546, 469, 613
1557796123395, 18561, 548, 467, 615
1557796123408, 18574, 555, 471, 614
1557796123421, 18586, 555, 457, 605
1557796123433, 18599, 550, 461, 606
1557796123446, 18613, 548, 461, 608
1557796123460, 18625, 562, 471, 614
1557796123473, 18638, 548, 460, 612
1557796123486, 18652, 553, 466, 610
1557796123497, 18665, 545, 468, 612
1557796123511, 18677, 541, 476, 616
1557796123524, 18691, 547, 471, 607
1557796123538, 18704, 543, 468, 606
1557796123550, 18716, 551, 477, 609
1557796123563, 18729, 548, 476, 604
1557796123576, 18743, 550, 476, 597
1557796123598, 18756, 556, 458, 601
1557796123602, 18768, 549, 449, 597
1557796123616, 18782, 552, 456, 609
1557796123629, 18795, 552, 465, 605
1557796123641, 18808, 547, 469, 605
1557796123654, 18821, 544, 472, 604
1557796123668, 18834, 540, 471, 604
1557796123680, 18847, 537, 470, 604
1557796123693, 18860, 534, 468, 607
1557796123707, 18873, 531, 470, 609
1557796123719, 18886, 530, 471, 610
1557796123732, 18899, 530, 469, 611
